paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
949876.2,25560.6,29099,45441,150417.0,20237.31592279521,100.23,-6.666666666666669,10.4347826086957,4.34782608695652,21.7391304347826,25.2173913043478,6.956521739130429,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,10428.073,6.056363636363637,6.54848082810458
1269583.1,26689.2,28892,46184,150417.0,20237.31592279521,100.29,13.084112149532698,8.620689655172411,8.620689655172411,18.9655172413793,27.586206896551698,10.344827586206899,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,10514.002,5.792857142857143,6.54848082810458
1336468.0,27245.0,27522,46735,150417.0,20237.31592279521,100.47,27.5229357798165,17.241379310344797,14.655172413793098,19.8275862068966,21.551724137931,5.172413793103449,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,10597.713,5.475652173913043,6.54848082810458
1366492.2,27597.3,27900,47312,150417.0,20237.31592279521,100.37,-9.09090909090909,4.310344827586209,5.172413793103449,15.517241379310297,23.2758620689655,2.5862068965517198,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,10678.065,5.349523809523809,6.54848082810458
1336130.7,36637.5,27314,47926,150417.0,20237.31592279521,99.97,11.711711711711699,20.6896551724138,10.344827586206899,4.310344827586209,9.48275862068966,3.44827586206897,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,10739.872,5.890909090909091,6.54848082810458
1353106.0,27758.5,27386,48209,149285.0,20815.089986886614,100.19,-41.6666666666667,11.607142857142899,-20.6896551724138,35.34482758620689,42.592592592592595,7.89473684210526,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,10388.641381697022,5.826086956521739,7.812916335560678
1724846.4,27761.4,27438,48710,149285.0,20815.089986886614,100.5,-6.93069306930693,24.347826086956495,2.63157894736842,29.310344827586196,37.1681415929204,31.034482758620697,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,10339.51764566119,5.011,7.812916335560678
1749339.7,27045.3,27742,49276,149285.0,20815.089986886614,100.55,-1.02040816326531,30.701754385964897,-15.789473684210499,26.086956521739097,25.2336448598131,22.1238938053097,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,10626.35,4.376818181818182,7.812916335560678
1826155.5,28005.8,27484,48923,149285.0,20815.089986886614,100.4,-32.6086956521739,27.4336283185841,-32.45614035087719,38.2608695652174,37.272727272727295,14.285714285714299,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,10776.057,4.233181818181818,7.812916335560678
1721022.2,31535.9,27429,48641,149285.0,20815.089986886614,100.25,-20.879120879120897,13.913043478260901,-21.7391304347826,32.1739130434783,33.0357142857143,18.2608695652174,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,11171.059874795099,4.2195238095238095,7.812916335560678
1407760.0,35228.3,27837,49132,149285.0,20815.089986886614,100.39,22.0,17.543859649122798,13.0434782608696,35.34482758620689,34.2592592592593,15.1785714285714,2020-06-30,40.27,4.994,8.5881,53068.0,11402.559,4.210454545454545,7.812916335560678
1297785.6,27221.8,27752,49790,149285.0,20815.089986886614,100.13,16.1904761904762,11.304347826087,-0.862068965517241,34.482758620689694,33.9130434782609,17.3913043478261,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,11584.996663583599,4.293478260869565,7.812916335560678
1317031.7,27088.6,27668,50814,149285.0,20815.089986886614,100.28,13.5135135135135,17.241379310344797,13.0434782608696,27.586206896551698,30.1724137931034,12.173913043478299,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,12402.286708654,4.355238095238095,7.812916335560678
1340385.9,28665.2,25593,51374,149285.0,20815.089986886614,100.41,10.4347826086957,13.6752136752137,16.2393162393162,5.1282051282051295,19.2982456140351,22.413793103448295,2020-09-30,40.91,4.165,9.668,55294.2,13924.644,4.368181818181818,7.812916335560678
1378311.1,29741.6,25822,52388,149285.0,20815.089986886614,100.2,0.862068965517241,16.9491525423729,4.16666666666667,-10.8333333333333,6.7226890756302495,27.5,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,14685.855,4.283636363636363,7.812916335560678
1419808.8,28493.7,25829,52963,149285.0,20815.089986886614,100.37,-7.89473684210526,13.3333333333333,-5.88235294117647,-10.1694915254237,5.08474576271186,31.092436974789898,2020-11-30,42.69,4.061999999999999,11.507,55871.6,14751.438,4.588571428571429,7.812916335560678
1377657.9,40069.4,22019,53666,149285.0,20815.089986886614,100.31,11.111111111111098,24.1666666666667,4.16666666666667,-4.16666666666667,4.23728813559322,32.5,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,14794.696,5.043478260869565,7.812916335560678
1427166.1,28987.0,22098,54111,209403.0,21276.25481379967,100.5,-60.377358490565996,18.4873949579832,-50.0,5.8333333333333295,11.764705882352898,24.1666666666667,2021-01-31,54.77,4.306,9.8636,58652.1,14880.142,5.301428571428572,6.374133645176288
1798509.8,28762.1,22138,54779,209403.0,21276.25481379967,100.67,11.6504854368932,22.5,2.5,30.0,35.8333333333333,33.8983050847458,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,15434.447,5.6375,6.374133645176288
2052186.2,29292.5,22074,55781,209403.0,21276.25481379967,101.35,15.740740740740698,17.6470588235294,7.5,29.1666666666667,33.9130434782609,29.411764705882398,2021-03-31,65.41,4.222272727272728,11.879,58178.2,15832.7775710847,6.19,6.374133645176288
2142059.5,30508.9,21927,56892,209403.0,21276.25481379967,100.88,32.2033898305085,27.5,21.6666666666667,29.1666666666667,29.411764705882398,22.5,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,15980.095,6.540454545454545,6.374133645176288
1897879.9,32609.1,21805,57793,209403.0,21276.25481379967,100.56,3.44827586206897,22.5,5.0,27.5,23.529411764705902,17.5,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,16186.672,6.611428571428571,6.374133645176288
1446330.5,34416.5,21533,59082,209403.0,21276.25481379967,100.52,12.8205128205128,27.5,10.8333333333333,25.0,26.495726495726498,23.529411764705902,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,16339.568,6.965454545454546,6.374133645176288
1387198.2,28648.6,21406,60211,209403.0,21276.25481379967,100.11,9.649122807017541,35.8333333333333,6.666666666666669,36.6666666666667,37.5,20.8333333333333,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,16483.37251270243,7.621363636363636,6.374133645176288
1430775.4,28132.1,21628,61526,209403.0,21276.25481379967,100.12,18.2608695652174,25.8333333333333,9.16666666666667,40.8333333333333,40.8333333333333,21.0084033613445,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,16678.1427138101,8.428636363636365,6.374133645176288
1383229.9,30500.1,21745,62654,209403.0,21276.25481379967,100.91,20.168067226890802,39.1666666666667,21.8487394957983,-9.16666666666667,8.7719298245614,25.4237288135593,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,16737.638,8.288181818181819,6.374133645176288
1490719.0,30632.8,22460,63832,209403.0,21276.25481379967,100.64,-2.5641025641025603,45.0,-2.5210084033613396,0.8333333333333329,9.2436974789916,22.5,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,16764.978136625,9.520000000000001,6.374133645176288
1409851.5,31156.0,22358,64767,209403.0,21276.25481379967,101.06,-8.7719298245614,39.495798319327704,-2.5,-9.16666666666667,-1.70940170940171,24.576271186440696,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,16486.443,12.914090909090909,6.374133645176288
1444804.0,40422.9,22176,66303,209403.0,21276.25481379967,100.04,16.814159292035402,46.218487394958,17.5,0.0,4.27350427350427,35.2941176470588,2021-12-31,74.17,7.617727272727273,13.7279,62312.5,16494.498161571,11.736521739130435,6.374133645176288
1523047.0,31662.4,22006,67003,271126.0,24991.259693701923,101.0,-63.302752293578,30.7692307692308,-52.5,23.529411764705902,26.495726495726498,31.6666666666667,2022-01-31,86.51,8.286249999999999,13.5372,66252.9,16609.07497705385,10.181904761904761,5.234117380935836
1855225.1,31398.0,22322,68004,271126.0,24991.259693701923,100.9,16.528925619834702,51.8518518518519,8.888888888888891,16.296296296296298,10.5263157894737,65.9259259259259,2022-02-28,97.13,9.565263157894737,18.3345,65310.3,16606.18528304909,8.798,5.234117380935836
2663478.3,32072.7,21900,67758,271126.0,24991.259693701923,105.8,13.953488372093,54.477611940298495,4.44444444444444,17.037037037037,17.1641791044776,16.541353383458603,2022-03-31,117.25,19.873636363636365,12.5387,66659.7,16611.419,7.670869565217392,5.234117380935836
2795667.6,33520.0,22218,67013,271126.0,24991.259693701923,104.06,4.098360655737699,44.02985074626869,-2.22222222222222,12.5925925925926,12.5925925925926,1.49253731343284,2022-04-30,104.58,17.08047619047619,11.4809,68203.5,16619.899,7.54,5.234117380935836
