paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
4387118.1,26815.7,87180,87700,100.21,-11.7,30.4,-13.2,1.8,12.4,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,7041.289,10.371739130434783
4319063.9,26471.6,87319,87255,100.66,-10.8,29.2,-16.1,-0.9,12.7,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,7171.129,10.981904761904762
4413300.3,26535.3,83926,87430,100.78,-13.5,35.1,-11.4,0.0,16.1,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,6955.448,10.541818181818181
4592584.3,27103.3,85092,87592,100.94,-3.6,31.0,-10.7,5.4,9.8,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,6979.189,10.296363636363637
4691497.3,26906.0,77480,87207,100.52,-9.8,31.6,-7.9,-1.8,7.3,2015-11-30,44.27,11.425,16.443444730077122,32161.0,7119.134,10.528571428571428
5043343.6,31563.2,80236,87669,100.74,-2.7,38.4,-10.6,0.9,8.9,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,7160.043,10.305652173913044
4379691.5,26873.2,79636,87422,100.78,-10.8,36.0,-14.3,15.9,14.4,2016-01-31,30.7,11.017333333333333,15.74,35179.7,7307.611000000001,9.90047619047619
4532002.2,29420.4,79701,87600,100.96,-5.4,37.4,-14.9,10.5,11.5,2016-02-29,32.18,10.8425,14.74,33966.5,7272.7919999999995,9.507619047619048
4632614.3,29702.8,77231,87572,100.81,0.9,29.2,-11.4,2.6,10.6,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,7239.115,9.694347826086956
4645249.6,27837.4,77399,87708,100.7,-6.3,26.5,-10.6,6.3,10.6,2016-04-30,41.58,10.732857142857142,13.6,34689.4,7265.907,9.577142857142857
4453551.2,29466.2,74764,87844,100.42,-7.1,23.7,-9.8,0.9,13.9,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,7299.487,9.728181818181817
4524537.7,31224.5,74869,87757,100.34,0.0,29.2,-7.1,8.8,16.8,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,7261.743,9.532272727272726
4371939.2,28336.7,54079,87796,100.2,0.0,29.5,-8.9,2.7,15.2,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,7363.156,9.191428571428572
4456609.8,28625.1,53432,88345,100.34,-1.8,27.0,-3.5,10.6,7.1,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,7431.191,9.01695652173913
4491332.4,28350.1,52820,88720,100.53,-4.5,31.3,-0.9,4.4,8.8,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,7345.051,9.001363636363637
4766717.0,28829.4,53129,88795,100.4,-8.9,27.4,-3.5,0.9,8.8,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,7383.563,8.895714285714286
4886007.6,29000.2,53733,89161,100.29,-6.4,29.7,0.0,2.7,11.7,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,7422.921,8.530909090909091
5180249.8,34732.6,53048,89572,100.41,4.6,32.1,0.0,-2.7,8.3,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,7602.353,8.514090909090909
4705074.9,28067.403553573098,54819,89338,100.38,-13.6,32.1,-11.6,8.0,8.2,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8003.455,8.956363636363635
4764298.3,31091.276873318886,57624,99211,100.23,2.7,31.8,-10.7,9.8,7.3,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8073.9,8.928
4771201.4,31794.356514097715,61053,90177,100.1,5.3,32.8,-14.4,7.8,-3.5,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8164.026,8.403478260869566
4922234.0,29646.63665186324,60959,91101,100.09,-6.0,30.8,-12.6,13.7,3.4,2017-04-30,52.31,9.5765,10.2704,38555.2,8308.139,8.2005
5157671.3,31055.48397547046,57446,91020,100.02,-5.1,25.6,-10.1,2.5,2.5,2017-05-31,50.33,9.1345,10.3398,38663.8,8318.296,8.04
5134398.7,32383.00622401226,56898,91774,99.91,-7.7,23.1,-11.2,3.4,6.0,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,8480.426,7.963181818181818
4953363.5,30249.08446337871,57747,92774,99.92,-7.6,26.1,-9.2,14.4,6.8,2017-07-31,48.48,8.947619047619048,9.527,39623.1,8469.1,7.747619047619047
4705522.4,31022.923253815425,55217,94040,100.01,-16.0,26.4,-11.7,3.4,10.1,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,8602.781,7.55
4522528.0,31106.756130334117,52978,94857,100.51,-11.2,34.1,-4.0,6.5,6.5,2017-09-30,56.15,8.373809523809523,9.85,39419.3,8740.747,7.454285714285714
4519921.8,31629.0843731391,57809,95790,100.21,-10.9,34.6,-6.3,0.8,3.9,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,8881.996,7.167727272727273
4610983.6,31770.674142782,54985,97024,100.13,-11.0,31.7,-8.5,-4.7,7.8,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,8996.625,6.662727272727273
4740767.9,39331.58553446686,53955,97944,100.22,-2.3,27.1,-6.2,-3.8,8.5,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,9137.26118630712,6.580952380952381
4941369.3,32679.864716492517,54359,98713,100.26,-11.7,29.4,-14.1,1.6,7.8,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,7247.124,6.2004347826086965
5277016.8,36050.35049137794,56079,99211,100.15,-13.3,33.1,-10.8,18.6,12.5,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,8660.537,6.548
5358494.9,34304.9644610899,54982,100525,100.08,10.2,37.1,-2.4,13.0,12.3,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,8778.0903,6.571363636363636
5551172.9,33479.76021627528,57075,102114,100.1,2.3,26.4,-3.1,4.6,9.2,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,8675.751,6.799047619047619
5653889.5,35220.82375335275,53544,104049,100.3,-2.3,18.9,-6.9,3.0,9.8,2018-05-31,76.98,6.9455,9.8368,43122.0,8733.564,6.89
5764931.5,37363.99414496662,54024,105329,100.23,-4.5,24.6,-5.3,9.8,12.8,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,8821.659,7.356666666666667
5385308.5,34524.97548998941,54570,107160,100.27,-0.8,32.6,-7.6,11.6,14.5,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,8898.644,7.568181818181818
5151318.6,34969.01948777545,54720,109177,100.47,-15.9,38.8,-9.2,13.1,16.2,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,9043.77,7.532608695652174
4859574.4,34378.49996740983,53723,110569,100.47,-10.6,36.8,-8.5,8.5,17.6,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,9047.151,7.7090000000000005
4834599.5,35481.19933315501,53021,111763,100.52,-7.4,33.8,-7.5,0.8,13.5,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,9043.279,7.764782608695652
4932735.2,36081.469416394684,54188,114012,100.21,-15.8,34.3,0.0,-0.7,16.8,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,9094.735,7.582272727272727
5219908.4,42639.60628386371,50699,113379,100.16,-13.0,35.7,-5.8,1.5,19.9,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,9137.513,7.614285714285715
5493237.4,35049.7,52055,114298,100.46,-15.5,38.7,-16.3,2.9,11.6,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,9176.396,7.45695652173913
5729461.7,37844.0,56309,115407,100.25,-8.5,35.4,-14.1,5.7,10.7,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,9212.028,7.555
5733432.3,39228.9,52171,116810,100.21,6.474820143884889,36.8794326241135,-9.420289855072461,5.79710144927536,3.64963503649635,2019-03-31,66.14,7.676,9.39,46212.6,9229.171,7.310476190476191
6061072.7,37228.0,53669,119298,100.16,-9.48905109489051,33.8028169014085,-13.768115942028999,3.64963503649635,1.44927536231884,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,9497.341,7.115454545454545
6216240.7,38708.1,53315,120965,100.15,-6.5,31.9,-13.9,2.9,0.7,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,9903.055,6.882608695652174
4442051.7,41146.5,52661,122327,100.18,-5.1,26.6,-8.7,0.7,1.5,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,10029.368,6.7909999999999995
4351854.2,37914.5,52897,122828,100.18,-2.91970802919708,25.531914893617,-10.8695652173913,2.89855072463768,1.44927536231884,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,10135.103,6.565652173913043
4494048.8,38286.0,51247,124693,100.18,-5.925925925925929,23.571428571428594,-9.62962962962963,5.1470588235294095,2.20588235294118,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,10428.073,6.056363636363637
4557504.9,38062.4,50520,126680,100.44,-2.91970802919708,31.654676258992797,-5.10948905109489,4.41176470588235,9.558823529411761,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,10514.002,5.792857142857143
4806549.2,38567.1,50794,127279,100.42,1.43884892086331,32.8571428571429,-2.9411764705882404,0.0,9.48905109489051,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,10597.713,5.475652173913043
5090896.4,39160.1,50789,128690,100.28,-5.714285714285709,31.4685314685315,-6.38297872340426,1.44927536231884,12.2302158273381,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,10678.065,5.349523809523809
5538883.4,48015.4,9773,129472,100.19,5.714285714285709,37.588652482269495,-5.714285714285709,2.91970802919708,7.913669064748199,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,10739.872,5.890909090909091
5551095.6,39123.0,50503,130368,100.25,-2.1428571428571397,23.076923076923094,-9.219858156028371,8.69565217391304,2.8776978417266204,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,10388.641381697022,5.826086956521739
5857225.7,43973.0,51023,131686,100.05,0.714285714285714,35.6643356643357,-2.1276595744680904,11.0294117647059,10.6382978723404,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,10339.51764566119,5.011
5682792.8,43283.2,55151,134056,100.64,-11.5384615384615,40.4580152671756,-16.030534351145,-19.0839694656489,12.9770992366412,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,10626.35,4.376818181818182
6238704.3,40288.4,56298,133042,100.53,-17.6470588235294,36.6906474820144,-15.3284671532847,-7.69230769230769,27.611940298507495,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,10776.057,4.233181818181818
6624132.6,42910.2,55895,133198,100.34,-14.5985401459854,39.0070921985816,-14.3884892086331,-8.888888888888891,15.107913669064699,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,11171.059874795099,4.2195238095238095
6310377.9,43989.8,52330,134399,100.19,-2.8776978417266204,29.861111111111097,-5.714285714285709,-5.714285714285709,22.3021582733813,2020-06-30,40.27,4.994,8.5881,53068.0,11402.559,4.210454545454545
6046682.6,39371.7,52205,136764,100.37,-4.25531914893617,33.3333333333333,2.1276595744680904,2.91970802919708,14.1843971631206,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,11584.996663583599,4.293478260869565
5696778.3,38787.0,53118,139252,100.14,-13.548387096774201,36.875,-5.73248407643312,0.662251655629139,20.915032679738598,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,12402.286708654,4.355238095238095
5147989.1,41193.7,53409,141905,100.32,-6.329113924050629,43.125,-11.464968152866199,3.87096774193548,30.519480519480496,2020-09-30,40.91,4.165,9.668,55294.2,13924.644,4.368181818181818
5221062.2,41975.4,53077,144745,100.64,-3.3112582781457003,47.4025974025974,-5.960264900662249,-0.680272108843537,26.1744966442953,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,14685.855,4.283636363636363
5462564.1,40768.4,55714,144655,100.41,-11.764705882352898,47.6744186046512,-2.9585798816568,1.2195121951219499,35.54216867469879,2020-11-30,42.69,4.061999999999999,11.507,55871.6,14751.438,4.588571428571429
6014058.2,55522.1,62276,146354,100.69,-8.08823529411765,46.428571428571395,-10.9489051094891,-18.796992481203,31.111111111111097,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,14794.696,5.043478260869565
6240813.0,40913.0,61520,147208,100.73,-29.4964028776978,50.7142857142857,-19.5652173913043,-13.533834586466199,26.865671641791,2021-01-31,54.77,4.306,9.8636,58652.1,14880.142,5.301428571428572
6808021.2,41679.4,62412,149254,100.67,-5.83941605839416,44.6808510638298,-5.75539568345324,-2.2388059701492495,17.5182481751825,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,15434.447,5.6375
6404300.0,43650.5,62874,152072,100.7,9.35251798561151,31.9148936170213,8.69565217391304,17.1641791044776,28.6764705882353,2021-03-31,65.41,4.222272727272728,11.879,58178.2,15832.7775710847,6.19
6719477.1,43854.8,54786,155300,100.44,1.40845070422535,40.689655172413794,6.99300699300699,11.3475177304965,30.0,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,15980.095,6.540454545454545
6980715.3,45702.0,58017,158556,101.07,2.7972027972028,43.6241610738255,10.958904109588998,5.517241379310339,29.370629370629395,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,16186.672,6.611428571428571
6737339.7,47785.4,59915,161873,100.55,-1.38888888888889,36.241610738255005,6.122448979591839,4.13793103448276,26.206896551724103,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,16339.568,6.965454545454546
6644045.6,44507.3,58328,164551,100.71,5.479452054794519,42.6666666666667,9.45945945945946,8.84353741496599,23.448275862068996,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,16483.37251270243,7.621363636363636
6459569.7,43855.9,60001,167906,100.57,3.40136054421769,45.6375838926174,4.08163265306122,6.89655172413793,19.3103448275862,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,16678.1427138101,8.428636363636365
5822339.0,44311.4,60482,170802,101.26,4.82758620689655,48.6666666666667,10.8108108108108,10.4166666666667,26.027397260274,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,16737.638,8.288181818181819
5723731.4,45568.2,62052,173652,100.74,1.37931034482759,48.3221476510067,4.10958904109589,11.267605633802798,24.6575342465753,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,16764.978136625,9.520000000000001
6020193.0,45906.0,63648,172276,101.87,1.97368421052632,49.3506493506494,7.236842105263159,5.40540540540541,32.214765100671094,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,16486.443,12.914090909090909
6461481.3,57699.1,62474,174588,100.75,6.0,54.5454545454545,7.9470198675496695,4.72972972972973,28.6666666666667,2021-12-31,74.17,7.617727272727273,13.7279,62312.5,16494.498161571,11.736521739130435
6806909.4,45365.0,61824,175979,101.18,-8.275862068965521,50.3311258278146,-6.756756756756759,9.52380952380952,28.082191780821898,2022-01-31,86.51,8.286249999999999,13.5372,66252.9,16609.07497705385,10.181904761904761
7486729.8,56822.7,62876,178536,101.03,-19.3103448275862,73.2876712328767,-12.5,-40.7142857142857,55.862068965517196,2022-02-28,97.13,9.565263157894737,18.3345,65310.3,16606.18528304909,8.798
7063345.2,54199.9,60982,178245,109.27,-21.830985915493,74.1258741258741,-14.084507042253499,-33.5766423357664,40.425531914893604,2022-03-31,117.25,19.873636363636365,12.5387,66659.7,16611.419,7.670869565217392
7393425.0,50147.3,66533,176434,101.79,-33.0985915492958,68.2758620689655,-30.0699300699301,-30.935251798561197,30.4347826086957,2022-04-30,104.58,17.08047619047619,11.4809,68203.5,16619.899,7.54
7598366.1,52556.7,75196,175301,100.66,-25.3521126760563,64.1379310344828,-21.678321678321698,-22.8571428571429,24.822695035461,2022-05-31,113.34,13.253333333333334,12.3659,68475.3,16681.441,7.944090909090909
7492718.1,55126.2,76448,175479,99.76,-22.6027397260274,60.54421768707479,-26.7123287671233,-26.027397260274,19.7278911564626,2022-06-30,122.71,9.634761904761904,10.8218,68993.41499249001,16231.107,7.825454545454545
7608947.4,51407.1,79129,176615,99.74,-25.694444444444397,58.783783783783804,-21.0884353741497,-24.305555555555596,17.123287671232895,2022-07-31,111.93,8.9,11.9815,69623.2,16226.31,7.481428571428572
7003612.9,50376.3,81974,177577,100.54,-19.863013698630102,54.0,-20.0,-25.7142857142857,18.75,2022-08-31,100.45,7.938695652173913,12.4884,70825.4,16228.832,7.242608695652173
6416799.1,49501.5,84081,179538,100.27,-15.6462585034014,53.3333333333333,-14.189189189189198,-27.5167785234899,10.0,2022-09-30,89.76,7.678181818181818,12.8386,73333.3,16439.456,7.397272727272727
6321429.9,52020.0,235430,180206,100.2,-20.0,60.0,-18.1818181818182,-22.8758169934641,18.954248366013097,2022-10-31,93.33,7.672380952380952,12.2257,75096.8,17416.076,7.745238095238095
6417278.1,52426.6,237054,182235,100.14,-18.5897435897436,58.97435897435899,-17.3076923076923,-26.6233766233766,19.3548387096774,2022-11-30,91.42,7.314285714285714,12.1275,75636.5,18780.9611923275,7.7727272727272725
7014678.4,66913.9,262167,184562,100.24,-14.743589743589698,64.51612903225809,-12.258064516128998,-23.529411764705902,33.97435897435899,2022-12-31,80.92,7.310454545454546,11.6154,76873.3,18809.689,7.481363636363636
7471449.4,52866.1,260159,185335,100.29,-22.8758169934641,60.78431372549019,-21.0526315789474,-3.2467532467532503,27.922077922077897,2023-01-31,82.5,6.997647058823529,12.1595,82388.0,19134.609,7.749545454545455
8082249.9,57628.8,114136,186919,99.63,-9.395973154362421,56.5789473684211,-12.582781456953597,4.82758620689655,18.5430463576159,2023-02-28,82.59,7.113333333333333,10.7132,82221.7,19357.751,7.975499999999999
7567905.8,57654.3,117903,189918,100.41,-1.32450331125828,54.248366013071895,-8.60927152317881,5.40540540540541,14.6666666666667,2023-03-31,78.43,7.354090909090909,10.3542,83955.9,19595.582,9.001304347826087
8136933.9,54908.5,119688,193586,100.93,-1.96078431372549,50.0,-6.45161290322581,3.26797385620915,19.3333333333333,2023-04-30,84.64,7.1594999999999995,10.8053,84813.4,19801.921,10.9725
8113238.2,60240.0,116782,196899,100.37,-1.9867549668874198,50.322580645161295,-7.14285714285714,1.97368421052632,19.480519480519497,2023-05-31,75.47,7.251,10.1907,84636.0,20168.374,12.426521739130434
7976237.6,62829.0,111692,200747,100.39,-3.2467532467532503,49.044585987261094,-8.97435897435897,-3.3333333333333295,13.0718954248366,2023-06-30,74.84,7.331904761904762,11.0586,86197.3,20539.025,12.41590909090909
7896187.8,56832.8,191546,203614,100.54,-5.88235294117647,55.4140127388535,-6.36942675159236,0.0,20.512820512820497,2023-07-31,80.11,7.827142857142857,11.5194,87276.8,20294.477,12.063333333333334
7524008.5,57070.4,189038,210180,100.69,-8.97435897435897,56.6037735849057,-6.9620253164556996,-3.14465408805031,22.7848101265823,2023-08-31,86.15,10.331304347826087,11.7208,88294.0,20376.88,12.789565217391305
7275054.9,56902.5,192838,216260,101.14,-7.382550335570469,59.8684210526316,-6.0,-2.0270270270270303,25.8503401360544,2023-09-30,93.72,12.28095238095238,11.165,90110.9,20384.086,13.404761904761905
7157099.9,58278.6,169927,220917,100.87,-5.26315789473684,63.3986928104575,-7.89473684210526,7.236842105263159,30.2631578947368,2023-10-31,90.6,13.076818181818181,12.1777,90597.3,20714.581,14.135454545454547
7143814.2,58659.5,147965,223035,100.8,,,,,,,,,,,,
7564645.9,74294.1,147232,221705,100.92,,,,,,,,,,,,
8101113.3,68406.2,145348,222853,100.52,,,,,,,,,,,,
8987224.1,60048.1,210731,224410,100.35,,,,,,,,,,,,
8263111.2,77139.7,207573,227953,100.49,,,,,,,,,,,,
