paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
4250221.4,55929.9,50440,145616,100.25,2.2,22.2,-1.0,8.2,8.2,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,10029.368,6.7909999999999995
4332731.2,51014.7,51177,147602,100.18,6.01092896174863,21.2435233160622,-3.62694300518135,8.29015544041451,5.6994818652849695,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,10135.103,6.565652173913043
4685493.1,48386.7,53898,150468,100.23,-3.82513661202186,18.1347150259067,-7.772020725388599,-1.55440414507772,5.18134715025907,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,10428.073,6.056363636363637
4964486.1,48744.3,55676,153015,100.25,-2.7173913043478297,18.1347150259067,-5.729166666666669,-2.5906735751295296,5.6994818652849695,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,10514.002,5.792857142857143
5146579.7,50934.4,57720,153333,100.15,-7.60869565217391,15.4639175257732,-8.76288659793814,-6.701030927835049,4.663212435233159,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,10597.713,5.475652173913043
5510610.7,50592.8,59120,155402,100.34,-14.659685863874298,17.8217821782178,-15.841584158415799,-8.91089108910891,4.45544554455446,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,10678.065,5.349523809523809
5737472.8,65000.2,66998,156461,100.18,-3.5897435897435903,18.8118811881188,-5.94059405940594,-8.91089108910891,5.4455445544554495,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,10739.872,5.890909090909091
5503655.7,51334.1,67232,157234,100.36,-26.775956284152997,25.133689839572202,-22.9946524064171,5.3763440860215095,10.752688172042998,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,10388.641381697022,5.826086956521739
5850746.8,52103.8,62480,158655,100.31,-10.989010989011,27.2727272727273,-7.4866310160427805,12.903225806451598,14.973262032085602,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,10339.51764566119,5.011
5850821.1,53034.1,62222,160914,100.4,-15.748031496063,35.3846153846154,-16.9230769230769,-7.75193798449612,12.3076923076923,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,10626.35,4.376818181818182
6235582.1,53837.9,62079,159770,100.61,-31.578947368421098,35.7142857142857,-36.3636363636364,-9.86842105263158,11.038961038960998,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,10776.057,4.233181818181818
6441209.3,58637.1,62059,160388,100.41,-27.450980392156897,29.411764705882398,-26.6233766233766,11.111111111111098,14.285714285714299,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,11171.059874795099,4.2195238095238095
7129911.3,59331.4,62184,161888,100.13,-5.45454545454545,32.530120481927696,-6.62650602409639,6.06060606060606,7.83132530120482,2020-06-30,40.27,4.994,8.5881,53068.0,11402.559,4.210454545454545
