paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
32625910.6,27399.59753191737,29936,65960,139966.0,21148.99252408422,100.26,-6.611570247933879,14.6341463414634,-9.677419354838712,17.073170731707297,16.935483870967698,6.45161290322581,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,8898.644,7.568181818181818,6.1464119426629304
34875993.0,26981.222122512292,29134,67558,139966.0,21148.99252408422,100.43,6.611570247933879,19.3548387096774,-8.130081300813009,10.4,8.8,7.2,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,9043.77,7.532608695652174,6.1464119426629304
36363645.4,27084.681346405185,28043,68706,139966.0,21148.99252408422,100.4,-10.924369747899199,18.699186991869897,-8.196721311475411,11.3821138211382,8.94308943089431,12.1951219512195,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,9047.151,7.7090000000000005,6.1464119426629304
37421939.6,27017.567724463817,29421,69645,139966.0,21148.99252408422,100.4,5.8333333333333295,20.325203252032498,-4.032258064516129,8.06451612903226,8.06451612903226,11.290322580645201,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,9043.279,7.764782608695652,6.1464119426629304
36954034.8,27886.61451676283,29101,71107,139966.0,21148.99252408422,100.52,-11.4754098360656,22.5806451612903,-12.0967741935484,6.50406504065041,2.4390243902438997,19.512195121951198,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,9094.735,7.582272727272727,6.1464119426629304
33121520.9,33552.65989605034,28870,71657,139966.0,21148.99252408422,100.75,-4.13223140495868,22.5806451612903,-5.64516129032258,-4.83870967741935,1.6260162601625998,17.886178861788597,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,9137.513,7.614285714285715,6.1464119426629304
33923229.1,27616.3,30463,72131,149417.0,20898.69138128238,100.72,-34.1880341880342,19.4915254237288,-23.9669421487603,20.0,20.6611570247934,16.528925619834702,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,9176.396,7.45695652173913,6.54848082810458
33867587.3,27309.8,30472,72810,149417.0,20898.69138128238,100.51,-6.83760683760684,14.285714285714299,-18.1818181818182,23.728813559322,22.6890756302521,13.5593220338983,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,9212.028,7.555,6.54848082810458
32641969.9,28371.6,29803,73999,149417.0,20898.69138128238,100.42,0.826446280991736,16.260162601625996,-6.4,18.5483870967742,17.6,9.6,2019-03-31,66.14,7.676,9.39,46212.6,9229.171,7.310476190476191,6.54848082810458
32083370.5,29403.3,31442,75456,149417.0,20898.69138128238,100.19,-3.4188034188034204,17.3553719008264,-14.049586776859499,16.6666666666667,15.2542372881356,11.6666666666667,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,9497.341,7.115454545454545,6.54848082810458
34186841.0,32226.7,31772,76625,149417.0,20898.69138128238,100.19,0.0,17.4,-6.6,14.2,11.7,9.2,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,9903.055,6.882608695652174,6.54848082810458
18726776.1,31773.2,32378,77692,149417.0,20898.69138128238,100.28,0.0,12.0,-5.6,21.6,18.3,5.6,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,10029.368,6.7909999999999995,6.54848082810458
18962565.3,29316.3,33494,78871,149417.0,20898.69138128238,100.16,9.016393442622949,14.0625,-14.0625,14.84375,11.71875,10.9375,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,10135.103,6.565652173913043,6.54848082810458
20523623.4,29879.2,36791,80542,149417.0,20898.69138128238,100.14,4.385964912280699,13.6752136752137,-9.4017094017094,16.3793103448276,15.3846153846154,12.280701754386,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,10428.073,6.056363636363637,6.54848082810458
