fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента валютного канала,Компонента предложения,Компонента спроса,Компонента ожидания,Компонента денежного рынка,Компонента рыночной конъюнктуры,inflation
6.792537340113699,8.760000000000005,13.253333333333334,12.3659,0.4040909090909093,-0.0010632768972680395,-0.03077751161845832,-0.01612463268458697,0.013866748689038033,-3.4390727211544827,2.382895072747752,0.571665581360438,-0.6788199922282065,-1.581802291119945,0.11873310181569524,1.0079
11.130973311408098,9.36999999999999,9.634761904761904,10.8218,-0.1186363636363641,0.005848827674221013,0.00778646160768659,-0.004611811060959425,-0.07201744333028337,0.5988239835099103,-0.21415344789153856,1.9335892462417603,0.5905184668535433,-0.3739089960485055,0.1546115326154352,1.0094
3.5694156496076896,-10.779999999999987,8.9,11.9815,-0.344025974025973,0.0035809419279733135,0.012683251301568887,-0.0303258811131375,-0.016975628736890513,-1.2052060957474684,-0.05016506325381542,0.3429106331919257,-0.46750566631990154,0.3011259817709012,-0.9875690818338084,0.9991
5.62179156597926,-11.480000000000004,7.938695652173913,12.4884,-0.2388198757763993,0.021038614234486275,0.013212526890763243,0.018524181921758753,-0.06762186019193983,1.7190422516817279,-0.18288819364930314,0.8058437670406394,0.6110494420081827,-0.015767048775532467,2.5704826787689177,1.0009000000000001
-2.8616287441030903,-10.689999999999998,7.678181818181818,12.8386,0.15466403162055453,0.02741658087393617,-0.0028562783475400977,0.0029144684406272603,0.12273026442434976,-1.173364728238426,0.41231771150825414,-0.0828783976237686,-0.4616542271914262,-0.9519935360362202,-1.6427551489914713,0.9972
-5.09334004842742,3.569999999999993,7.672380952380952,12.2257,0.3479653679653678,0.025734195375918034,0.03830857888683603,0.004163994977155028,0.030819950775995864,1.120901900995331,0.7513965416219495,-1.9827077898753007,-1.0552278454420776,0.39006911985074105,0.8495503828753918,1.0016
-8.994743628168319,-1.9099999999999966,7.314285714285714,12.1275,0.027489177489176342,-0.0025065912842077154,-0.0031756795195772014,0.028007166070914025,0.02083356232044764,0.857600679112678,0.8431525651953183,0.3518329810830277,0.5076049125294748,0.30364657659921274,-0.39958991078107586,1.0012999999999999
-5.49751313270708,-10.5,7.310454545454546,11.6154,-0.29136363636363516,0.011905989861558552,0.011719392079760027,-0.07116736062564755,0.0047832533324907445,-0.10837714544681479,-0.2569252094334167,-0.7916575479367186,-0.66471032654568,0.17250266658356744,-1.379345014150633,1.0024
-0.610780834147946,1.5799999999999983,6.997647058823529,12.1595,0.2681818181818185,0.015691101255510986,0.008004898570430186,0.05061072241591269,0.06250625043365865,-3.920363381471945,1.9787551607109621,-0.8715932286450505,1.3153954045831446,-0.27710466180573545,-0.9917504082026237,1.0056
17.922994687632,0.09000000000000341,7.113333333333333,10.7132,0.2259545454545444,0.014085502808406147,-0.010669692604105663,-0.0033112320042434362,-0.002456860213751355,-1.5240728119471287,0.31875114572185187,-0.9849145737939019,1.8231358271969642,-1.6360767853114835,-0.1056452449098051,1.0027
22.2587718119347,-4.159999999999997,7.354090909090909,10.3542,1.0258043478260879,0.012760873194885392,-0.002215627959420985,-0.02696382785927831,0.05329607686896942,1.4159088908501012,-1.5874036253894634,-2.089179800277158,0.27476308306123454,0.018781078448633207,-0.2001878552854892,1.0033
18.1154370345548,6.209999999999994,7.1594999999999995,10.8053,1.971195652173913,0.03235502487499353,0.03308581726194859,0.03760555607382088,0.04864464218412756,-0.21264491993130435,-0.14220066241630816,-2.04786093931061,0.6406006912583118,-0.12643169102782167,1.0079431186976333,1.0008
24.0056541758157,-9.170000000000002,7.251,10.1907,1.4540217391304342,0.014577709167090447,0.03812103011303236,0.0031792306119697855,0.06763897007519049,1.9805648201281518,-0.12390552484540249,-0.5388521557518957,0.8703051842149686,0.5276259672227223,-0.9243713643707102,1.0067
9.5037832926025,-0.6299999999999955,7.331904761904762,11.0586,-0.010612648221345111,0.01716622283363911,0.005952516428909149,-0.004415276883158015,0.08014933701201166,-0.679175123586564,0.2504427842983288,-1.9053598470619064,0.5643913275824833,0.5602794131522664,-0.18834194291616554,1.0043
12.6227630552875,5.269999999999996,7.827142857142857,11.5194,-0.3525757575757549,0.017723719145539718,-0.006307474271221025,0.022561855910842255,0.08565192045814563,1.4224249718180806,-0.2027763905570894,-2.5529099771667005,0.2484132412309899,-1.2519175867740238,0.8741406476301155,1.0053
8.827875904464559,6.040000000000006,10.331304347826087,11.7208,0.7262318840579702,0.007962814224088177,0.008995629617745138,-0.006939276590030019,0.0835314365924944,-1.1785096159956734,1.0417892293447564,-2.3780357482418637,0.9489408484867727,-0.8026595680682954,-1.5337979590787099,1.008
5.83122747373354,7.569999999999993,12.28095238095238,11.165,0.6151966873705987,0.004269062970889692,0.00692799250974474,-0.000655243332467137,-0.0455553077704316,-0.166674044032091,0.43321118392636926,-2.314994586028445,0.7461599685779949,-0.6942705903831462,1.0579481382705243,1.0058
