fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента денежного рынка,Компонента ожидания,Компонента рыночной конъюнктуры,Компонента валютного канала,Компонента спроса,Компонента предложения,inflation
0.6852720586247161,9.36999999999999,9.634761904761904,10.8218,-0.1186363636363641,0.005488369083961331,0.01057279537600131,-0.007438498592854614,0.010236732471952337,-1.7730291678201409,2.3642310275861336,-0.5393488443642379,-1.6432099916089573,3.0140659919971924,0.8952910838499772,1.0009000000000001
0.973873472725989,-10.779999999999987,8.9,11.9815,-0.344025974025973,0.010163841483368685,0.0056706869115075165,-0.0071231961018511925,0.001682846932261839,-1.8687026949871524,0.6651846572679799,-0.28890388692549585,0.6369243244251959,-2.22737262565403,-0.23039818921523308,0.9947
5.6193985081717495,-11.480000000000004,7.938695652173913,12.4884,-0.2388198757763993,0.02098324246811778,0.007083511747481452,-0.020475661356563535,0.026308007976723502,2.631732396407304,0.9793136154345834,-0.18035983174153558,0.14223629276163108,-1.0078405869277167,-0.10494963323314613,1.0003
-5.9438613466098795,-10.689999999999998,7.678181818181818,12.8386,0.15466403162055453,0.028009178439791782,0.004956836264877751,0.007818094345672932,0.0012479202636832554,-1.8536382968034342,0.0033921316690165193,1.451041991326942,1.0749225660242832,-0.4832211222103348,-0.21888287923047403,1.0104
-1.91072124316477,3.569999999999993,7.672380952380952,12.2257,0.3479653679653678,0.017040431346190488,-0.008683641514167562,-0.015069280771044191,0.10526780650029366,3.094524314366874,-0.3936524497137521,-0.036202914846498555,0.15629257619357995,1.1201978185217494,0.7458518872276799,1.0008
-10.1483875827221,-1.9099999999999966,7.314285714285714,12.1275,0.027489177489176342,-0.0004214612236665971,0.015987926506818795,0.03821297328616069,-0.017676944783646675,-1.4029891652259308,1.0901661699372684,0.9072059893445648,-0.2937133069841011,-1.4035056639269639,-0.2256130021198938,1.0034
-5.700981797786319,-10.5,7.310454545454546,11.6154,-0.29136363636363516,0.010773905162787756,0.0034188195197835114,-0.06655961030882906,0.051289138242111676,0.12841904211966,-1.0547049615073816,0.4532719918589426,1.426133929400718,-0.30408262865675956,-1.1114773901503936,0.9972
-2.1182697137532296,1.5799999999999983,6.997647058823529,12.1595,0.2681818181818185,0.01758372071033243,0.0039610827899903,0.08582946296401417,0.01979108888127179,-3.92560745362832,-0.9472239543250248,2.179548500930401,-2.7036406900901264,0.4070848160331786,1.4784063285671736,1.0006
6.265964566146869,0.09000000000000341,7.113333333333333,10.7132,0.2259545454545444,0.015511922505071496,0.020966869050644377,-0.004345507647741442,0.024104613910765238,-0.2603815418080711,0.38129665556685827,-1.5703828919672225,0.4763400140315946,-0.11942532289950265,-0.2755595482438175,1.0023
7.7826823733838095,-4.159999999999997,7.354090909090909,10.3542,1.0258043478260879,0.015345610974785373,-0.03450903033308528,-0.021605567036345974,0.02685241346190992,-0.09261904366576947,-0.9275812016776899,-1.1002394831971294,1.5652739831121658,-0.21416202224910544,-1.2803228166629534,1.008
8.968662004622,6.209999999999994,7.1594999999999995,10.8053,1.971195652173913,0.038456470555082944,0.06736252676568633,0.10204947987835666,0.05368565782034018,1.3827030089127106,-1.0409944305546017,-0.6022734431806298,0.5218850556852436,0.7236086754086932,-0.9264708829429326,1.0006
7.82811087265576,-9.170000000000002,7.251,10.1907,1.4540217391304342,0.011377016365560877,0.014303092552916397,0.0411856774370456,0.024360160561897715,1.7143948708669514,-0.40689354519225635,-0.12430721000786106,-0.07085244031595332,0.8755319010170326,0.690373799806882,1.0034
2.50432747067531,-0.6299999999999955,7.331904761904762,11.0586,-0.010612648221345111,0.0178696962832241,0.0045180837394980244,0.018321277040495687,0.03093623387238864,1.3603305464380773,-2.6225836157013163,1.2158017167027462,0.2348837458750439,-2.098641216750344,-0.08896273909077836,1.0048000000000001
5.04610957904142,5.269999999999996,7.827142857142857,11.5194,-0.3525757575757549,0.013766597516958967,0.002830758202406969,0.0162612763128287,0.034033835357339726,1.249584293121275,-0.7050317094283483,0.46709947585550515,-0.2703206154500045,-0.2307361072861023,-0.8831466175558796,1.0009000000000001
6.903449570996979,6.040000000000006,10.331304347826087,11.7208,0.7262318840579702,0.006838903733305202,0.005401784049103853,0.012721371912068236,0.01857941351669723,-1.648076787563401,-0.9026542485427371,-0.08758841246704539,0.9415241343153785,0.9952158956400199,0.008058595478484098,1.0092
5.96876729829617,7.569999999999993,12.28095238095238,11.165,0.6151966873705987,0.0038894848890169698,-0.008464004970846872,0.005581521407009404,0.034991554213519294,0.1147144668739699,-0.4114166085796899,-0.8879708952825688,-0.6029345160083776,-0.6640058485047102,0.3074295334639837,1.006
