fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента денежного рынка,Компонента спроса,Компонента рыночной конъюнктуры,Компонента ожидания,Компонента валютного канала,Компонента предложения,inflation
4.6490458720441,8.760000000000005,13.253333333333334,12.3659,0.4040909090909093,0.0003599786635550828,-0.008120476875278726,-0.006457739286261699,-0.003262284069734278,0.696260491190786,-3.238848152246789,0.7801592371724418,1.6348044292919401,1.4861572806457617,0.9401260740220504,1.0039
1.1960339763395298,9.36999999999999,9.634761904761904,10.8218,-0.1186363636363641,0.0077712026480440954,0.021033005966527796,-0.0064910099974397895,0.0055376756233531665,-3.5287938171622,-1.395503845401716,0.7466224919939316,0.9448545157566905,1.4011923141374059,0.5972664324760163,0.9974
5.731600805041439,-10.779999999999987,8.9,11.9815,-0.344025974025973,0.014078154893370609,-0.009939260168380315,-0.01850726679543513,0.0027661313364681916,-1.4978474994272664,-1.9043929604412908,0.6850719597788709,1.4306495627083515,0.6599446199404804,0.3429584547656402,0.9975
9.84181183235896,-11.480000000000004,7.938695652173913,12.4884,-0.2388198757763993,0.022623715220481344,0.01626747657566341,0.024194118870582315,0.031188510473098674,-0.31025521577703524,-0.2466681609027831,-0.6177737132244826,0.23041983612488806,0.8678171423599101,-0.5469674835934316,0.9965999999999999
6.81885479304876,-10.689999999999998,7.678181818181818,12.8386,0.15466403162055453,0.03047029843647131,0.0031611474462849287,-0.0023778074305482733,0.013683190975010362,-0.6266417647951248,-0.803606204042746,-0.7929547426664588,1.1535298202997883,0.3026429704866418,1.0326453808895237,1.0002
-0.571039567207966,3.569999999999993,7.672380952380952,12.2257,0.3479653679653678,0.02474386549377172,0.02179336404216592,-0.01630249455639543,0.019060698239940166,-0.12009249012245693,1.0764199473692806,1.231430717323873,0.3734216307938534,-1.1009739268781062,1.0674975423943145,0.9962000000000001
-3.66503792237364,-1.9099999999999966,7.314285714285714,12.1275,0.027489177489176342,-0.0039545207696836115,-0.0031323019393951768,0.02492062024046149,0.027575269652821532,0.5451218150282585,0.9426576651200194,-0.04404525400268088,-0.5270527641715536,0.75998058089466,0.19815882201786916,1.0025
-2.30650972968118,-10.5,7.310454545454546,11.6154,-0.29136363636363516,0.012840662153120519,0.011130813956679475,-0.0830224138662814,-0.0048786684400479174,-0.2668197391548084,0.23925814809211152,1.2225100852223456,0.7262584641910017,0.031119946064599648,-0.5299270159989107,0.9959
0.916990237176107,1.5799999999999983,6.997647058823529,12.1595,0.2681818181818185,0.01826814859874837,0.021299734376054147,0.0938890800333887,0.010070327775869359,-4.774830845385818,-1.4591533454606667,-1.5510294367618693,1.6379800534678999,0.8678893353790292,-1.3464049428955367,1.0051999999999999
6.5720732661641295,0.09000000000000341,7.113333333333333,10.7132,0.2259545454545444,0.014106937862885971,0.010918002861403764,-0.003848518714498539,0.007999761530903982,0.2631591183026398,0.6775461834143468,-0.7781300250355304,0.4377026783272465,0.47334293651890624,-0.7669222079520658,1.0012
7.53284892334131,-4.159999999999997,7.354090909090909,10.3542,1.0258043478260879,0.015145604998931361,0.0016137399525693041,0.00210770980690711,0.017745597139972702,1.027085720010291,0.9230236248623548,-0.40464050771048576,1.2002928889119888,-1.0236063817969296,1.143892373052878,1.0027
9.0307839225496,6.209999999999994,7.1594999999999995,10.8053,1.971195652173913,0.046407475984372226,0.05032683529698012,0.054911784407991604,0.05063305416442354,1.1798878683673681,-0.04021293201806728,0.02171504924258649,-0.03286477369031327,-0.22232253936794935,0.5781838239006356,1.0006
13.4694614706422,-9.170000000000002,7.251,10.1907,1.4540217391304342,0.013899906858584998,0.02744429746981325,0.01440119467030243,0.02439373323833216,-0.6940337661699274,0.9465657384345634,-0.19611322966845854,0.8043519523165051,-0.16013298823298822,0.8771034131467612,1.0034999999999998
14.4024169779017,-0.6299999999999955,7.331904761904762,11.0586,-0.010612648221345111,0.01741344667238387,-0.0008048936206073165,0.01972908316076527,0.004953012405222168,1.3953214059884704,1.1826183120945324,-0.8607257720390542,0.3443099480957283,-1.0352006136010936,-0.5903513182160666,1.0067
16.1344495471938,5.269999999999996,7.827142857142857,11.5194,-0.3525757575757549,0.012934395459746284,0.02625586978362371,0.025121181300448825,0.02036127723032699,0.7634338948525149,1.1915252338643845,-0.9679440510295262,0.10824338654325678,-0.7870562240861747,-0.17277900187241713,1.0049
20.512060536159098,6.040000000000006,10.331304347826087,11.7208,0.7262318840579702,0.00872431897789916,0.012486794633542075,-0.0015570055168794283,0.0035302399478194246,0.7121168287532703,1.4025771882706612,0.3524233780277523,1.1946885029326482,-0.5463932837177022,-0.955503174120804,1.0098
11.469768042663,7.569999999999993,12.28095238095238,11.165,0.6151966873705987,0.002173149529516749,-0.01047556753861123,0.012564541558006681,0.018438908349832417,-0.29046495863405264,1.8254611047192457,-0.1462347016467727,0.9731739872006586,-0.5338332608329067,-0.9214218913545046,1.006
